-0.1210, 2887.0478
0.3869, 3428.3858
0.5889, 2599.5753
1.2466, 3679.7079
1.2269, 3073.7267
1.2684, 2821.7821
1.5313, 2720.9169
1.6364, 4227.1702
2.1576, 3533.9054
1.7250, 3105.1652
2.5246, 4854.5062
2.4722, 4275.3759
2.5448, 3849.6463
2.8208, 3616.2154
3.4051, 5130.7027
3.3854, 4526.8839
3.2359, 4284.8075
3.7949, 5651.4506
4.3360, 5045.6191
3.9831, 4461.5617
4.7082, 6117.6719
4.6307, 5637.7108
5.2118, 5220.2775
5.5637, 6349.3187
5.5439, 5735.5195
5.4194, 5477.8985
6.4571, 6640.2496
6.4252, 6189.4968
6.0835, 5794.9033
7.3703, 6640.2496
7.3703, 6236.7889
8.2836, 6640.2496
8.3360, 6094.2125
9.1968, 6640.2496
9.1622, 6187.1568
9.2798, 5622.8649
10.1100, 6451.6186
10.1100, 6028.9455
10.1930, 5598.3455
10.3106, 5306.5878
11.1062, 5833.3282
11.1505, 5368.3877
11.4770, 4963.6462
12.1025, 5546.8885
12.3122, 4978.8813
12.9406, 4684.2428
13.0406, 5399.1276
13.8656, 4839.7718
13.8113, 4251.5060
14.7591, 4827.2962
14.7245, 4377.9877
14.7960, 3881.1333
15.4274, 3531.6808
15.5478, 4675.7801
15.7553, 4222.9784
16.3309, 3794.2505
16.2857, 3167.0719
16.7397, 3966.9793
17.2399, 3412.5638
17.1113, 2879.7395
18.0799, 3416.0570
18.0453, 2977.0824
18.1975, 2645.6683
18.8173, 2381.8743
19.0761, 3038.7950
19.2256, 2621.0123
19.7347, 2247.0107
19.9893, 2885.0957
20.0131, 2446.4538
20.4400, 1853.6136
20.9026, 2486.8747
20.9302, 2071.9642
21.3955, 1688.9167
21.8158, 2196.9419
22.2508, 1626.5777
23.0154, 1335.7018
23.1441, 1924.4750
23.8388, 1230.4379
24.0573, 1777.7620
24.5554, 938.5287
24.9705, 1477.3497
25.4831, 832.2530
25.8930, 1312.0064
26.3186, 627.6785
26.7970, 1166.4578
27.2252, 724.8481
27.5323, 296.0356
28.1253, 831.1139
28.3743, 252.1215
29.0634, 707.4558
29.2243, 102.5392
29.9517, 590.0854
30.1489, 25.5751
31.0310, 411.9339
30.9664, -78.7589
32.0217, 271.9744
31.8796, -268.7484
32.5599, -564.4061
32.9220, 383.4064
32.8657, -43.7497
33.7706, 684.4009
33.7706, 133.3539
34.6838, 684.4009
34.6838, 117.6346
35.5971, 569.1264
35.5196, 100.3435
36.0066, -126.3630
36.5103, 453.8519
36.8424, -36.9380
37.4881, 596.8777
37.7556, -26.4585
38.3367, 799.6754
38.4013, 249.9868
39.2499, 799.6754
39.2499, 240.7688
40.1632, 715.8394
40.0986, 191.2822
40.8089, 5.5622
41.0764, 537.6879
41.6968, 37.2458
41.9896, 569.1264
42.5707, 99.2955
42.9720, 492.2767
43.5485, 219.0335
44.4750, 552.3155
44.3239, 24.3979
45.3679, 770.1178
45.2730, 195.4449
46.2236, 914.9499
46.2236, 340.3240
47.1742, 816.9666
47.0793, 329.7101
48.1279, 955.7762
48.0048, 542.9276
48.9633, 1145.4988
48.8854, 651.9799
49.8765, 1145.4988
49.8765, 742.0381
50.7897, 1145.4988
50.7897, 742.0381
51.7029, 1145.4988
51.7029, 742.0381
52.6161, 1145.4988
52.6161, 742.0381
53.5293, 1145.4988
53.5868, 697.7018
54.4426, 1145.4988
54.4426, 597.9450
55.3931, 1128.2077
55.2983, 577.9937
56.3422, 1418.9932
56.1912, 838.1002
57.1822, 1683.4465
57.2468, 1129.4885
56.8667, 799.6754
58.1152, 1591.9588
58.0608, 1083.0585
59.0732, 1809.3945
58.9312, 1259.4925
59.9743, 1984.7780
59.8507, 1450.1529
60.6385, 2409.4735
60.8351, 1662.4875
61.5190, 2667.8540
61.6099, 2006.8555
61.6514, 1849.9541
62.4836, 2888.3394
62.3978, 2371.7030
63.3968, 2945.9766
63.1656, 2484.8787
64.2389, 2906.0547
64.5591, 2539.7713
65.1521, 3143.5900
65.4012, 2605.6424
66.0653, 3143.5900
66.3144, 2578.5704
66.9786, 3080.7130
67.2432, 2671.6851
67.4715, 2166.1584
68.1408, 2836.1914
68.2681, 2353.3194
68.6271, 2010.0575
69.0873, 2594.1150
69.3363, 1669.9978
69.5245, 2195.7775
70.2361, 1570.0017
70.3824, 2144.5444
71.1335, 1710.8928
71.2458, 2052.3248
71.5391, 1291.5132
72.2088, 1839.2417
72.3986, 1419.9619
72.4924, 996.6026
73.2881, 1641.5285
73.4057, 1225.5506
73.3987, 761.2505
74.2843, 1365.5683
74.2843, 942.8952
74.2843, 562.1401
